GUID идентификатор элемента;Название элемента;Путь к элементу;Адрес (youtube);Заголовок2-1;Ссылка2-1;Описание2-1;Заголовок3-1;Ссылка3-1;Описание3-1;Заголовок4-1;Ссылка4-1;Описание4-1
"443AD890-A346-D377-8481-6FBF9EC9FAF3";"Теряем вес без диет";;"_hj-zzpnSmo";"Теряем вес без диет 10 советов, которые помогут вам начать ...";"https://www.kakprosto.ru/kak-934690-teryaem-ves-bez-diet";"Теряем вес без диет. Сбросить лишние килограммы порой не так легко. И боязнь сорваться и набрать еще больше приводит к сомнениям и даже к ...";"Теряем вес с умом: как рядовому толстяку похудеть «по науке» - МК";"http://www.mk.ru/social/health/2017/07/06/teryaem-ves-s-umom-kak-ryadovomu-tolstyaku-pokhudet-po-nauke.html";"6 июл 2017 ... Сбросить лишнее, и надолго, только с помощью диеты и волшебных ... Перво-наперво надо установить причину избыточного веса: без ...";"Похудеть без диет: 22 простых, но эффективных совета";"https://med.vesti.ru/articles/pitanie-i-zozh/pohudet-bez-diet-22-prostyh-no-effektivnyh-soveta/";"22 мар 2017 ... Еще один лайфхак из области диетологии — замените свой обычный стакан на высокий и узкий, и ваш вес уменьшится без диеты."
"67248A83-641C-8E95-5731-CDE9967CA6AE";"Как похудеть дома?";;"IQ3sVfiklcM";"Как быстро похудеть в домашних условиях, как можно быстро ...";"http://www.pravilnoe-pokhudenie.ru/kak-bystro-pokhudet.shtml";"Простая схема быстрого похудения в домашних условиях без вреда для здоровья.";"Как быстро похудеть в домашних условиях на 5 кг за неделю";"http://www.bagnet.org/news/health/321932";"9 фев 2017 ... Многие считают, что раз появился избыточный вес, нужно обязательно похудеть, придерживаясь той или иной диеты. Это не вполне ...";"Как быстро похудеть в домашних условиях - Сила здоровья";"https://www.silazdorovya.ru/kak-bystro-poxudet-v-domashnix-usloviyax/";"Как правильно считать калории, чтобы быстро похудеть дома; Какие продукты исключить, чтобы быстро похудеть в домашних условиях; Как быстро и ..."
"213DC3C7-CF6D-B911-7C99-2A258E65F8FE";"Диета Дюкана";;"DxnBhivFccA";"Диета Дюкан - Диета Дюкан I Описание методики ... - Dukan.Ru";"http://www.dukan.ru/dieta/presentatsia-metodiki/dieta-dukan";"Метод Дюкан ‒ это плод 40-летней работы врача-диетолога Пьера Дюкана. Разработанная им диета состоит из 4 этапов: 2 начальных этапа ...";"Диета Дюкана: меню, плюсы и минусы, что можно и что нельзя ...";"https://www.kp.ru/putevoditel/krasota/dieta-dyukana/";"Карл Лагерфельд, Дженнифер Лопес, Пенелопа Крус - звезды в голос восхваляют диету Пьера Дюкана c меню на каждый день. Но не все так радужно, ...";"Диета Дюкана: суть диеты, особенности каждого этапа ...";"http://www.woman.ru/health/diets/article/87938/";"Белковая диета Дюкана — одна из наиболее популярных систем похудения в наше время. Чтобы добиться идеальных форм, ее выбирают и звезды ..."
"856C1693-A7DA-FBA9-84BE-BB941A07847B";"Чем опасно белковое голодание";;"Q-7sioxcE3w";"Ответы@Mail.Ru: Почему вредно белковое голодание?";"https://otvet.mail.ru/question/13404152";"Пользователь *Eva Лебедь* задал вопрос в категории Красота и Здоровье и получил на него 4 ответа.";"Чем опасно белковое голодание?";"http://www.bolshoyvopros.ru/questions/221637-chem-opasno-belkovoe-golodanie.html";"Недостаток белков,впрочем,как и недостаток жиров или углеводов,ведет к нарушению обмена веществ и общему дисбалансу в ...";"Белковое голодание - Справочник химика 21 - chem21.info";"http://chem21.info/info/614091/";"Белковое голодание. Недостаточное снабжение организма белками приводит к явлениям белковой недостаточности. Причинами, вызывающими  ..."
"ED895223-3623-367D-8071-0D89893EE951";"Как похудеть с зеленым кофе";;"SI4OjcTHXIM";"Зелёный кофе для похудения - Правильное похудение";"http://www.pravilnoe-pokhudenie.ru/produkty/zeleniy-kofe-dlia-pohudenia.shtml";"Как правильно заваривать зеленый кофе для похудения.";"Зеленый Кофе для похудения. Отзывы покупателей, Как пить и ...";"https://slimim.com/4231/green-coffee/";"Зеленый Кофе для похудения: Отзывы Полезный напиток помогающий -3 кг в Месяц не прилаживая особых усилий Зерна содержат вещества ...";"Зеленый кофе для похудения: свойства, виды, отзывы";"http://anukapohudei.ru/zelenyy-kofe";"Как зеленый кофе помогает похудеть. Как правильно готовить и пить зеленый кофе для похудения. Какие бывают виды зеленого кофе."
"585C2FD6-F445-9752-EE17-8BD735A3167E";"Как избавиться от аппетита при лишнем весе";;"wyzM5mMLPuA";"Травы, снижающие аппетит. Какие травы снижают ... - WMJ.ru";"https://www.wmj.ru/stil-zhizni/eda/travy-snizhayuschie-appetit-kakie-travy-snizhayut-appetit.htm";"1 мар 2018 ... Справиться с повышенным аппетитом можно без лекарств. ... Желая избавиться от лишнего веса при помощи лечебных трав, следует ...";"Десять способов избавиться от чувства голода - Диеты и ...";"http://ivona.bigmir.net/health/diet/diets/328290-Desjat--sposobov-izbavit-sja-ot-chuvstva-goloda";"16 мар 2012 ... Как бороться с повышенным аппетитом, который у женщин зависит от фазы ... а в идеале, чтобы не съесть лишнего, используй специальные мерные дозы. ... и пейте его перед сном или при первом звоночке о пробуждении аппетита. ... Теги: голод, аппетит, лишний вес, питание, перекус.";"Как избавиться от лишнего веса, быстро и правильно худеем";"https://www.goodhouse.ru/health/healthy_food/10-nauchnyx-lajfxakov-kotorye-pomogut-bystro-izbavitsya-ot-lishnego-vesa/";"17 авг 2017 ... Как быстро избавиться от лишнего веса? ... Психологи доказали, что посуда голубого цвета снижает аппетит. ... эксперимента сбросили от 1 до 3 килограммов, при этом их привычное питание не изменилось."
"45059D2D-BB5D-12DD-870B-FBF4F3540CA5";"Диета при дивертикулезе кишечника";;"h1AZAbquYMg";"Диета при дивертикулезе кишечника. Меню на день и неделю";"http://okishechnike.com/divertikulez-kishechnika/dieta-pri-divertikuleze-kishechnika.html";"13 апр 2015 ... При дивертикулезе кишечника главное - это правильное питание. Для того, что бы правильно питаться, нужно знать, что можно ...";"Диета при дивертикулезе : меню и рецепты | Компетентно о ...";"https://ilive.com.ua/food/dieta-pri-divertikuleze_111936i15882.html";"Сущность диеты при неосложненном дивертикулезе состоит в увеличении ... желчи и нормализовать функцию желудочно-кишечного тракта.";"Диета при дивертикулезе сигмовидной кишки: особенности и ...";"https://proods.org/pishhevoda/dieta-pri-divertikuleze-sigmovidnoj-kishki.html";"Соблюдение диеты при дивертикулезе сигмовидной кишки – это один из элементов лечения, входящих в комплексную терапию заболевания. Точных  ..."
"E42F88D7-1707-39EB-906F-9CD8F51EC506";"Как нужно питаться, занимаясь фитнесом, степ-аэробикой";;"Qm9POgCfgUQ";"Правильно заниматься степ-аэробикой";"https://slimim.com/1820/step-aerobics-beginners/";"Питание · ДиетыРецепты · Бады · Продукты · Таблица калорийности · Упражнения · Бедра ... Правильно заниматься степ-аэробикой Инструкция для новичков. ... Фитнес-направление требует правильного подбора инвентаря. ... Ноги при выполнении упражнений обязательно нужно постоянно чередовать.";"Основы сбалансированного питания при занятиях степ ...";"https://fitnesburg.ru/uliano4ka/3791-osnovy-sbalansirovannogo-pitaniya-pri-zanyatiyah-step-aerobikoy-s-zhenschinami-20-28-let-pohudeli-vse";"Основы сбалансированного питания при занятиях степ-аэробикой с ... Чтобы понизить аппетит нужно заниматься физическими упражнениями в конце ... обладающий всеми необходимыми качествами для занятия фитнесом и ...";"Степ аэробика дома и в фитнес клубе - что лучше? - Just-fit.ru";"https://just-fit.ru/vidy-trenirovok/aerobnye-trenirovki/step-ajerobika-doma-fitnes-klube";"Заниматься степ аэробикой можно самостоятельно дома или под ... а при условии правильного питания лишние килограммы просто тают на глазах. При этом .... Вам не нужно будет оглядываться на тех, с кем вы тренируетесь , ..."
"86B6A093-2B97-DF82-421F-102B5C1577F8";"Как пить имбирь, чтобы похудеть";;"8YLFILipOyg";"Как пить имбирь, чтобы похудеть, как пить корень имбиря ...";"http://www.missfit.ru/pohudenie/kak-pit-imbir-chtoby-pokhudet/";"Как пить имбирный чай, чтобы похудеть Как пить имбирь, чтобы похудеть — вопрос, интересующий многих девушек и женщин нашей страны. И вообще ...";"Имбирь для похудения, напиток, чай, порошок, рецепты, отзывы";"http://pohudejkina.ru/imbir-dlya-poxudeniya.html";"Имбирь не только помогает похудеть, но и восстанавливает работу всех органов и ... Пить в чистом виде его нельзя, так как это опасно для организма .";"Имбирь для похудения - свойства, рецепты и отзывы";"https://imbyr.ru/pohudenie/";"12 мар 2018 ... Начнем с того, что имбирь для похудения очень полезен благодаря ... и на исходе получается готовый чай, пить который можно, как в ..."
"47FEECED-3968-5E31-0496-303DA754F42C";"Как похудеть за 3 дня на 5 килограммов";;"VkbYW32Gip0";"Быстрая диета на 3 дня - минус 5 кг - Hudey.net";"http://hudey.net/ekspress-dieta-poxudet-za-3-dnya-na-5-kg.html";"Похудеть за три дня пробовали очень многие, поэтому ...";"Как похудеть за 3 дня в домашних условиях на 5-10 кг. Как можно ...";"http://www.allwomens.ru/42320-ekstremalnye-diety-minus-5-kg.html";"30 июл 2015 ... Мы подобрали 5 вариантов срочных диет, чтобы вы смогли похудеть за 3 дня на 5 кг. Уверяем вас, эти диеты работают на 200 ...";"Как похудеть за 3 дня на 3 - 5 кг в домашних условиях? Диеты и ...";"http://otvetprost.com/288-kak-pohudet-za-3-dnya.html";"Похудеть за 3 дня без вреда для здоровья – как это возможно? Мягкие способы похудения, монодиеты и лечебное голодание помогут сбросить два  ..."
"012A4DA7-79F8-46D9-3D27-0DA3092C2371";"Простая схема правильного питания";;;"Правильное питание на каждый день - варианты меню - Just-fit.ru";"https://just-fit.ru/sport-i-zdorove/pravilnoe-pitanie-na-kazhdyj-den";"4 ноя 2010 ... идеальная схема питания для снижения веса: 4-6 приемов пищи. ... мои принципы питания наверное довольно правильные: ..... Избавиться от живота может быть таким же простым, как и еда, фасованная по ...";"Схема идеального питания | Форум "Идеальное Тело"";"http://idealbody.org/threads/%25D0%25A1%25D1%2585%25D0%25B5%25D0%25BC%25D0%25B0-%25D0%25B8%25D0%25B4%25D0%25B5%25D0%25B0%25D0%25BB%25D1%258C%25D0%25BD%25D0%25BE%25D0%25B3%25D0%25BE-%25D0%25BF%25D0%25B8%25D1%2582%25D0%25B0%25D0%25BD%25D0%25B8%25D1%258F.139/";"23 фев 2018 ... Правильное питание – условие долголетия и здоровой жизни. Меню здорового питания на каждый день, как питаться правильно ...";"Правильное питание: меню на каждый день для здоровья";"https://24tv.ua/ru/pravilnoe_pitanie_menju_na_kazhdyj_den_dlja_zdorovja_n929954";"В таком случае предлагаем вам 13 очень простых шагов, которые помогут быстро и ... Шаг 1. Запомните классическую схему правильного питания."
"A77BA849-89BC-B1B6-45C1-7422C18D65A4";"Как не поправиться после вечеринок и праздников";;"ZjVlsEyzYbs";"Как совместить диету и праздники? | Passion.ru";"https://www.passion.ru/diet/effektivnye-diety/kak-sovmestit-dietu-i-prazdniki-15308.htm";"9 фев 2011 ... Так что же делать, если впереди праздники, а поправляться не ... Passion.ru знает, как посещать вечеринки, устраивать домашние застолья - и при ... после долгожданных праздников обнаруживаем, что прибавили ...";"10 простых советов, как НЕ набрать вес во время праздников ...";"http://vitalis.org.ua/index.php/stati/78-10-prostykh-sovetov-kak-ne-nabrat-ves-vo-vremya-prazdnikov";"Во время вечеринки держитесь подальше от праздничного стола: до тех пор, пока Вы себе ничего не положили, Вы и понятия не имеете о том, сколько ...";"Как не поправиться в праздники? - Женский сайт Брюнетка.ру";"https://brjunetka.ru/pitanie-v-prazdniki-kak-ne-popravitsya-za-prazdnichnyie-dni/";"Питание в праздники кардинальным образом отличается от нашего обычного меню. Поэтому все наши вечеринки тяжело переносятся организмом. О том, как не поправиться за праздничные дни и сохранить только ..."
"A7222461-647C-65EE-C813-1DF2AFF95301";"Можно ли похудеть на арбузной диете";;"Lc8JlUavzTo";"Арбузная диета: как похудеть на арбузах - Женский журнал ХОЧУ";"https://hochu.ua/cat-health/diet-and-nutrition/article-60853-kak-pohudet-na-10-kilogramm-lakomyas-arbuzom/";"19 авг 2015 ... Арбузная диета - отличный способ похудения в сезон арбузов. В чем суть арбузной диеты, как похудеть на рабузах, какие сложности ...";"Арбузная диета для похудения, меню, отзывы и результаты";"http://pohudejkina.ru/arbuznaya-dieta.html";"Арбузная диета – это один из эффективнейших способов избавиться от набранных за лето килограммов, с нею минус 10 кг за неделю – это ...";"Арбузная диета | Отзывы покупателей - Irecommend";"http://irecommend.ru/content/arbuznaya-dieta";"Но расскажу о самой приятной диете, на которой сидела :) Диета арбузная, сочная и вкусная! Минус 500-1000 гр в день, по-моему, вполне неплохо ..."
"23366420-C6E7-BE8E-FCD3-C3E4D6D82416";"Секреты японской диеты";;"cU03Du1wGKQ";"Японская диета с меню и схемой - Правильное похудение";"http://www.pravilnoe-pokhudenie.ru/diety/yaponskaya-dieta.shtml";"Японская диета одна из самых эффективных, она позволяет сбросить за две недели 7-8 кг.";"Как выйти из японской диеты, секреты выхода - Evehealth";"https://evehealth.ru/kak-vyjjti-iz-yaponskojj-diety/";"Узнай как выйти из японской диеты, сохранив здоровье. Работающие советы ведущих специалистов. Важно выходить постепенно, чтобы не набрать ...";"Какие секреты японской диеты следует знать - ИнфоСМИ";"http://infosmi.net/zdorovie/70827-kakie-sekrety-yaponskoj-diety-sleduet-znat";"19 окт 2014 ... Какие секреты японской диеты следует знать. Это чудо японской клиники яэкс. Чудо в том, что в течение 13 дней организм переходит ..."
"30A16D8A-6B19-E3D3-30F6-A5780AC70CFA";"Что нужно есть на ужин, чтобы худеть";;"KfyA3_VpSLU";"Что есть на ужин, чтобы похудеть? - Стройный клуб";"http://www.slenderclub.ru/chto-est-na-uzhin-chtoby-pohudet/";"Львиную долю всех заблуждений о правильном питании для похудения составляют мифы об ужине – одни говорят, что для похудения нужно от него  ...";"Диетический ужин для похудения: рецепты. Что есть на ужин ...";"http://www.fitnessera.ru/chto-luchshe-est-na-uzhin-pri-poxudenii.html";"Что лучше есть на ужин, чтобы похудеть: список продуктов. Рецепты ... Однако врачи считают иначе: ужинать нужно в обязательном порядке, главное ...";"Что кушать на ужин при похудении. «7 вариантов рациона ...";"https://slimim.com/6963/eat-dinner/";"Что кушать на ужин при похудении подробно составлен правильный ... Что можно есть на ужин; Семь вариантов питания на ужин; Первый вариант ... Также эти продукты помешают худеть в талии и бедрах. ... Не нужно употреблять все, что в варианте перечислено, потребляйте только то, что пожелаете!"
"EC17A0D8-D528-6467-6AC1-1D11F4CF62CA";"Что можно есть при крапивнице";;"LojX97Fv0GM";"Диета при крапивнице - Я живу! Здорово!";"https://ilive.com.ua/food/dieta-pri-krapivnice_111811i15882.html";"Диета при крапивнице является неотъемлемой частью лечения, поскольку данное заболевание относится к гетерогенной группе дерматозов, которые в ...";"Диета при крапивнице: подробное описание в чем состоит диета ...";"http://fitladies.ru/krasota/diety/dieta-pri-krapivnice.html";"Диета при крапивнице: что можно и что нельзя взрослым. Диета при аллергической крапивнице: сроки и рекомендации. Диета при крапивнице у детей ...";"Диета при крапивнице у взрослых: разрешенные и ...";"http://med88.ru/allergija/krapivnica/dieta-u-vzroslyh/";"О том, какая диета при крапивнице у взрослых поможет предотвратить симптомы заболевания и предупредить рецидив, а также о том, что такое ..."
"C44F1922-FA33-8BEC-F55B-94F15BD6C36C";"Похудение с помощью активированного угля";;"eUWG7CCLoew";"Активированный уголь для похудения: что нужно знать? › О БАДах";"https://obadah.com/supplements-for-weight-loss/activated-charcoal-for-losing-weight-what-should-you-know/";"Активированный уголь вредный? похудение на угле не опасно ... Марина , подскажите пожалуйста как вылечили аллергию с помощью угля? Ответить.";"Похудение с помощью активированного угля - Красота и ...";"http://www.calorizator.ru/article/health/absorbed-carbon";"Наверняка вы слышали о чудодейственных свойствах активированного угля. Оказывается, как считают многие, с его помощью можно успешно похудеть ...";"Похудение с помощью активированного угля: отзывы";"http://fitdoma.ru/diety/poxudenie-s-pomoshhyu-aktivirovannogo-uglya-legko-dostupno-bezopasno.html";"Страдающие от лишнего веса люди часто задаются вопросом – способствует ли активированный уголь похудению? Да, похудение с его помощью – это ..."
"1A3DDFD2-FCBD-942A-C27E-AF5AE54A1B05";"Можно ли есть арбуз беременным";;"siFNeaFqOZo";"Можно ли беременным есть арбуз? Полезные свойства арбуза ...";"https://www.gnomik.ru/articles/art-mozhno-li-beremennym-est-arbuz/";"Те женщины, беременность которых приходится на вторую половину августа и сентябрь, неизменно задают вопрос о том, можно ли беременным есть ...";"Арбуз при беременности - Мамапедия";"https://mamapedia.com.ua/beremennost/vse-o-beremennosti/arbuz-pri-beremennosti.html";"Можно ли есть арбуз при беременности? Можно ли беременным кушать арбузы? Что полезного для беременных в арбузах?";"Можно ли арбуз при беременности? - Puziko.Online";"http://puziko.online/mozno-li/eda/yagody/arbuz.html";"Потому вопрос о том, можно ли есть арбузы при беременности, до сих пор не имеет однозначного ответа. Внесем свою долю в обсуждения."
"5CE4B6D4-5D80-5E77-CDB4-54D12102537C";"Правильное питание после удаления аппендицита";;"5_PoqpHyF78";"Диета после аппендицита – рацион и меню до 1 месяца";"http://ymadam.net/zdorove/zabolevaniia/dieta-posle-appenditsita.php";"В первую неделю после удаления аппендицита диета включает в себя продукты, которые содержат клетчатку: вареные или печеные овощи, каши из ...";"Диета и правильное питание после удаления аппендицита";"https://tutknow.ru/medicina/3599-dieta-i-pravilnoe-pitanie-posle-udaleniya-appendicita.html";"В этой статье поговорим о диете после удаления аппендицита. Мы по дням распишем питание на неделю, и рассмотрим продукты, которые запрещены  ...";"Питание и диета после удаления аппендицита что можно и что ...";"http://medlazaret.ru/pitaniedieta/apendix/";"В этой статье мы рассмотрим, что можно есть после удаления аппендицита, а что категорически воспрещается. Кроме того, вы получите советы от ..."
"8206E523-E025-2F20-B079-151730FDC435";"На сколько реально можно похудеть за неделю и как";;"JxxQRabo3jE";"На сколько килограммов можно похудеть за 1 месяц?";"http://www.buildbody.org.ua/poleznoe/na-skolko-kilogrammov-mozhno-poxudet-za-1-mesyac";"Единственное, его можно немного ... 900 граммов жира ЗА НЕДЕЛЮ.";"На сколько кг можно похудеть в неделю без вреда для здоровья ...";"http://diet.neolove.ru/useful_tips/na_skolko_kg_mozhno_poxudet_v_nedelju_bez_vreda_dlja_zdorovja.html";"Многих волнует вопрос, на сколько килограммов можно похудеть за одну неделю? Во-первых, такую величину необходимо, скорее всего, измерять не в ...";"На сколько реально похудеть за 2 недели? - Woman.ru";"http://www.woman.ru/beauty/body/thread/3949984/";"25 фев 2010 ... Понимаю, что за такое время невозможно похудеть на два размера :( Что .... 10 кг. можно скинуть за две недели. только нужно голодать"
"EA27F646-8749-9BAD-6B31-0751FEBAF74C";"Белковая диета для похудения";;"gjgzNQIJKto";"Белковая диета для похудения - Так Просто!";"https://takprosto.cc/belkovaya-dieta-dlya-pohudeniya/";"Эффективная схема похудения, направленная на быстрый и безвозвратный сброс лишнего веса! Главные принципы белковой диеты.";"Белковая диета для похудения: меню на 14 дней, которое ...";"http://www.woman.ru/health/diets/article/89324/";"Белковая диета считается самой простой и эффективной программой для похудения. Диета рассчитана для людей, желающих сбросить лишний вес, ...";"Белковая диета для похудения, меню и таблица белковой диеты";"http://www.pravilnoe-pokhudenie.ru/belkovaya-dieta.shtml";"Белковая диета для похудения подходит тем, кто любит мясо, но при этом может на время диеты ограничить себя в сладостях."
"93B56F12-5755-395A-9D06-4EA6591FB2C9";"Как восстановить уровень холестерина";;"hPk57sZo1jg";"Ответы@Mail.Ru: Как восстановить нормальный уровень холестерина?";"https://otvet.mail.ru/question/44907704";"Пользователь Никалетти задал вопрос в категории Болезни, Лекарства и получил на него 8 ответов.";"Холестерин. Как поднять уровень хорошего холестерина?";"https://zdorovie-muzhchiny.ru/zdorovie/xolesterin-kak-podnyat-uroven-xoroshego-xolesterina/";"25 окт 2012 ... В данной статье рассматривается что такое холестерин, его роль и основные шаги по увеличению уровня "хорошего" холестерина в ...";"Снизить холестерин за три месяца - Продукты питания ...";"http://drdobrov.com/metodika-poxud/65-produkti-2emp/1422-snizit-holesterin-za-tri-mesyaca";"Можно ли восстановить нормальный уровень холестерина при помощи диеты или необходимо принимать дополнительные меры? Для большинства ..."
"0BC601D2-5762-FFDD-E5BE-9CAB00E72429";"Ягоды годжи для похудения: реальность и мифы";;"pA2uoPquPL8";"Правда и мифы о модных ягодах годжи — Амурская правда";"https://www.ampravda.ru/2014/08/21/050943.html";"21 авг 2014 ... Хитом нынешнего сезона стали ягоды годжи, рекламные рассылки о ... « Контрольная закупка» проверила средства для похудения.";"ЯГОДЫ ГОДЖИ: ВСЯ ПРАВДА, МИФ ИЛИ РЕАЛЬНОСТЬ";"http://zdorov.mirtesen.ru/blog/43397835822/YAGODYI-GODZHI:-VSYA-PRAVDA,-MIF-ILI-REALNOST";"24 апр 2015 ... Ягоды годжи: мифы или реальность. ... Применение ягод годжи для похудения ... Чем полезны ягоды годжи для желающих похудеть?";"Чудодейственные ягоды годжи: правда или миф всё то, что о них ...";"http://slimskin.ru/dieta/yagodyi-godzhi-pravda-ili-mif-svoystva";"6 июн 2014 ... Насколько они эффективны для похудения или лечения раковых ... Ягоды годжи: миф или реальность, возможно ли похудеть?"
"71D6AF44-C5AB-6DFA-0B68-804374A5BAC2";"Вреден ли для здоровья протеин";;"DDVxJkXUbW0";"вреден ли протеин для здоровья - Stroy-Telo";"http://stroy-telo.com/dieta/sportivnoe-pitanie/chem-polezen-i-chem-vreden-proteinovyj-poroshok.html";"Протеин вреден лишь для тех индивидов, организм которых просто не ... работоспособности и здоровья достаточно 1-1.5 грамма белка в сутки, ...";"Вреден ли протеин — вред ПРОТЕИНА для здоровья";"http://gymlex.com/protein/vreden-li-protein.html";"Вреден ли протеин для здоровья и, какое влияние оказывает на мужчин, девушек и подростков - вреден ли протеин для почек, печени и потенции?";"Вреден ли спортивный протеин и сколько белка усваивается за ...";"https://fitseven.ru/myschtsy/sportivnoe-pitanie/mify-i-pravda-o-proteine";"7 май 2018 ... Сколько протеина нужно для роста мышц — дозировки и ... Ответ на вопрос, вреден ли спортивный протеин для здоровья печени и ..."
"DB7C2689-C552-93DD-C702-19B6350F3E29";"Как заваривать имбирь для похудения";;"mQ5mwzjdA1A";"Как заваривать имбирь для похудения правильно? |";"http://www.womensplay.net/sekrety-krasoty/kak-zavarivat-imbir-dlya-poxudeniya-pravilno.html";"16 фев 2014 ... Теперь вы освоили науку как заваривать имбирь для похудения, но прежде чем начать ее использовать, прочитайте и кое-какие ...";"Имбирь для похудения: отзывы, полезные свойства, рецепты чая ...";"http://www.woman.ru/health/diets/article/136134/";"Имбирь для похудения: как правильно пить имбирь, чтобы быстро похудеть? .... В отдельной посуде заварить чай (указанное количество залить также ...";"Как заваривать имбирь для похудения, рецепт чая с имбирем ...";"https://evehealth.ru/kak-zavarit-imbir-dlya-pokhudeniya-sekretnie-recepti/";"Как заваривать имбирь для похудения — узнайте рецепт приготовления жиросжигающего чая с имбирем. Влияние имбиря на лишние кило, отзывы и  ..."
"5DDD9517-B143-1BC9-3B8A-7997682AB925";"Диета для очищения кишечника";;"ZrsEK1CbvUs";"Диета для очищения кишечника - меню, отзывы";"https://drug.org.ru/ochishhayushhie-diety/dieta-dlya-ochishheniya-kishechnika/";"Диета для очищения кишечника - меню, отзывы врачей для похудения. Вред и польза от Диета для очищения кишечника - меню, отзывы.";"Диета для очищения кишечника за 10 дней - Taliya.ru";"http://taliya.ru/diety/dieta-dlya-ochishheniya-kishechnika.html";"Диета для очищения кишечника запрещает употребление сахара, соли, всех газированных напитков и белого хлеба. Естественно, о жирном, остром, ...";"Диета для очищения кишечника от шлаков: меню на 3, 7 и 10 ...";"http://tvoi-detki.ru/dieta-dlya-ochishheniya-kishechnika-i-poxudeniya/";"Диета для очищения кишечника поможет восстановить его природные функции, снизить массу тела, приобрести здоровый цвет лица. Изучите ее ..."
"CA605DDB-3C8C-D8FD-1AC0-2E7D8D10094E";"Что такое глютен и чем он вреден";;"zMfzGalccno";"Что такое глютен: вред и польза глютена, почему он вреден ...";"https://hochu.ua/cat-health/diet-and-nutrition/article-67748-glyuten-chto-eto-takoe-chem-vreden-i-pochemu-ego-vse-izbegayut/";"3 июл 2016 ... что такое глютен, чем он опасен, в каких продуктах содержится и может ... Глютен: что это такое, чем вреден и почему его все избегают ...";"Что такое глютен и чем он вреден | Dietplan.ru";"http://www.dietplan.ru/pitanie/gluten/";"12 июл 2013 ... Что такое глютен? В каких продуктах он содержится? Может ли навредить вашему здоровью? Почему многие люди переходят на ...";"Что такое глютен: все, что вы хотели знать, но боялись спросить";"https://med.vesti.ru/articles/pitanie-i-zozh/chto-takoe-glyuten-vse-chto-vy-hoteli-znat-no-boyalis-sprosit/";"22 дек 2016 ... и "Почему глютен вреден для организма?" — одни из самых популярных поисковых запросов. Разбираемся, что такое глютен, где он ..."
"89724A39-4020-059F-D10F-C5C5ABF30D83";"Хотите ускорить похудение?";;"WUZF9Z1QAg8";"Хотите похудеть? Надо ускорить обмен веществ!";"http://ladyfromrussia.com/pohudet/hotite-pohudet-nado-uskorit-obmen-veschestv.shtml";"Пытаетесь похудеть, но получается не особо успешно? Если вы добросовестно придерживаетесь принципов здорового питания, регулярно выполняете ...";"5 способов ускорить похудение: здоровое питание - Sunny7.ua";"https://sunny7.ua/zdorove/zdorovoe-pitanie/5-sposobov-uskorit-pohudenie";"5 способов ускорить похудение: как похудеть · Белковая пища в рационе ... Если хотите ускорить процесс похудения, необходимо не забывать пить воду ...";"Вы хотите ускорить свой метаболизм, вывести ... - Pinterest";"https://www.pinterest.com/pin/602919468835180497/";"Вы хотите ускорить свой метаболизм, вывести токсины из организма и похудеть? | TutVse.Info. Как 60-летний мужчина почистил печень, сжег жир с ..."
"7DBFAE49-A553-9995-C28D-8ACD34ACF8FF";"Какие продукты способствуют сжиганию жиров";;"HOIYLqtsDQA";"Продукты, сжигающие жир: помогаем организму наладить ...";"https://legkopolezno.ru/zozh/pitanie/produkty-szhigayushhie-zhir/";"Продукты, способствующие эффективному сжиганию жира, ...";"5 продуктов, сжигающих жир - Регулярное употребление ...";"https://www.segodnya.ua/lifestyle/food_wellness/5-produktov-szhigayushchih-zhir-676427.html";"18 дек 2015 ... Таким образом, ускоряется обмен веществ в организме, что способствует скорейшему сжиганию жировых клеток. Также имбирь ...";"Едим и худеем: 20 продуктов, сжигающих жиры - Росбалт";"http://www.rosbalt.ru/style/2015/10/26/1454530.html";"26 окт 2015 ... Ферменты, которые содержатся в корне хрена, способствуют сжиганию жира . Сдабривайте хреном рыбные и мясные блюда."
"2EAD8B34-B8F6-0D96-E012-D3C36BA324D9";"Как выбрать диету для похудения";;"HGJiQ0EWJ0s";"Как выбрать диету, которая подойдет именно тебе: 7 вариантов ...";"http://ivona.bigmir.net/health/diet/diets/368845-Kak-vybrat--dietu--kotoraja-podojdet-imenno-tebe--7-variantov";"10 окт 2013 ... Ей легко следовать, поскольку эта система похудения не исключает продукты, которые под запретом других диет (мясо, сыр, и т.д.).";"Вы решили похудеть. Какую диету выбрать? | диета, дневник ...";"http://endocrinology.pro/snizit-ves-dieta/";"4 янв 2016 ... Здоровое похудение без диет; Что такое основной обмен? ... Осталось только выбрать на какую и начать ее не с завтрашнего, а с ...";"Как правильно выбрать диету? | Passion.ru";"https://www.passion.ru/diet/sovety-dietologa/kak-pravilno-vybrat-dietu-57949.htm";"16 авг 2012 ... Passion.ru советует, как выбрать диету, если врача нет. ... При более высоких темпах похудения могут затрагиваться жидкость ..."
