GUID идентификатор элемента;Название элемента;Путь к элементу;Адрес (youtube);Заголовок2-1;Ссылка2-1;Описание2-1;Заголовок3-1;Ссылка3-1;Описание3-1;Заголовок4-1;Ссылка4-1;Описание4-1
E55315CB-4302-C775-AF48-5B71371B55FB;Как лечить анемию народными средствами;kak-lechit-anemiyu-narodnymi-sredstvami;kRb6Yhzk7Ac;;;;;;;;;
CCA4A2E4-6482-41D4-F8D8-D06F504725D2;Как избавиться от шишек на больших пальцах ног;kak-izbavitsya-ot-shishek-na-bolshih-palcah-nog;;;;;;;;;;
5DE65372-8C27-7727-E923-216AB1FF921E;Как облегчить аллергию;kak-oblegchit-allergiyu;OhPSWW8f2II;;;;;;;;;
94A774BC-033D-EDDE-1F2C-9BF4CBF127A2;Эффективные народные средства лечения железо-кистозной гиперплазии;effektivnye-narodnye-sredstva-lecheniya-zhelezo-kistoznoy-giperplazii;;;;;;;;;;
0DCF7AFE-2474-D4B5-D386-0EE9EE4D8FCF;Магические свойства крапивы;magicheskie-svoystva-krapivy;;;;;;;;;;
10A008DA-5AB1-1B24-18EB-75566730A642;Как поднять низкий гемоглобин;kak-podnyat-nizkiy-gemoglobin;CU9flEcc38w;;;;;;;;;
4624FD15-EAA6-559C-32B2-E377CCD4FA52;Как черноплодная рябина влияет на давление;kak-chernoplodnaya-ryabina-vliyaet-na-davlenie;EMSbr7EJxDQ;;;;;;;;;
A221400B-B84D-C258-F282-435C53A79DC0;Как лечить эрозию желудка народными средствами;kak-lechit-eroziyu-zheludka-narodnymi-sredstvami;;;;;;;;;;
B23267CF-E651-958F-0C7B-190897D9C201;Как устранить неприятный запах изо рта;kak-ustranit-nepriyatnyy-zapah-izo-rta;;;;;;;;;;
4AE1623F-8C9B-741A-D9BA-3D6EDDE6DF96;Как избавиться от прыщей на спине народными средствами;kak-izbavitsya-ot-pryshchey-na-spine-narodnymi-sredstvami;;;;;;;;;;
337129FA-DC8D-CFDB-7C0F-B95F31592E90;Лечебные свойства гриба-веселки;lechebnye-svoystva-griba-veselki;;;;;;;;;;
F2234ABD-2EEC-3DBA-A37E-29EA7C00D11F;Гранатовые корки от любых кишечных инфекций;granatovye-korki-ot-lyubyh-kishechnyh-infekciy;;;;;;;;;;
5755FFA1-7ECC-7177-AB55-3314BC9B9ED2;Чем полезна морская соль;chem-polezna-morskaya-sol;;;;;;;;;;
7FAED94D-F200-7196-4BFD-40EFC078D5BA;Как сбросить с себя отрицательную энергию;kak-sbrosit-s-sebya-otricatelnuyu-energiyu;i3fz2KDchE8;;;;;;;;;
E80186C4-03A1-5793-B26D-F1B95B1E6ABB;Что такое чаванпраш;chto-takoe-chavanprash;;;;;;;;;;
4E822405-05E5-B56A-2193-F145E8C464C2;Что делать при высыпаниях на коже;chto-delat-pri-vysypaniyah-na-kozhe;;;;;;;;;;
31E0407E-3466-28D8-0D57-DCD4D403C1EF;Какое действие уксус оказывает на организм?;kakoe-deystvie-uksus-okazyvaet-na-organizm;1ZOZPqQfUbs;;;;;;;;;
B3A521D6-A12B-7941-8158-15A82119FC31;Как определить аллергическое высыпание на коже;kak-opredelit-allergicheskoe-vysypanie-na-kozhe;wB4Kfx7vF-8;;;;;;;;;
394171FD-E639-C25C-3044-45C4239492EC;Как найти хорошего гомеопата;kak-nayti-horoshego-gomeopata;;;;;;;;;;
0F75C3F8-358E-D246-E7A4-56A2B9C8E166;Какими травами можно набить подушку;kakimi-travami-mozhno-nabit-podushku;3hMDGqSA-gI;;;;;;;;;
4100CC4D-BD70-4242-351D-D9647ACE48B6;Чистка сосудов народными средствами;chistka-sosudov-narodnymi-sredstvami;jT2yp2LHkqw;;;;;;;;;
D7378BB9-C85D-65CD-D478-BF55823D5258;Как лечить насморк у грудничка народными средствами;kak-lechit-nasmork-u-grudnichka-narodnymi-sredstvami;gHBAn-qHXEI;;;;;;;;;
39AB0B91-72EC-6093-211E-2040450C9427;Чистка печени с помощью гречки и масла;chistka-pecheni-s-pomoschyu-grechki-i-masla;UOQfJijURPM;;;;;;;;;
8D3680DB-2874-62A8-336F-7D9AB93CA6A3;Как приготовить настойку из калины;kak-prigotovit-nastoyku-iz-kaliny;Rqi8MjoDnUo;;;;;;;;;
A3B083F4-5C1D-03BC-278F-F4FFD937E3DF;Как вылечиться от отравления;kak-vylechitsya-ot-otravleniya;r-X-M6cKBOU;;;;;;;;;
CE75D462-E6D4-CA10-83CC-4E17EAAB1467;Эфирные масла в домашней аптечке;efirnye-masla-v-domashney-aptechke;;;;;;;;;;
4306FE19-5710-6162-B78B-7100EC0B8778;Чем полезен отдых на море;chem-polezen-otdyh-na-more;;;;;;;;;;
5D319861-7B4D-FE2D-B758-C36BEFDA5341;Как лечить стоматит народными средствами;kak-lechit-stomatit-narodnymi-sredstvami;fWHCvvhoHz0;;;;;;;;;
5FE1BFDC-83F8-0584-8739-F00FAEEE3A43;Как лечить народными средствами герпес на губах;kak-lechit-narodnymi-sredstvami-gerpes-na-gubah;;;;;;;;;;
8FBD08B5-5B4C-C182-59E4-964A8C0FB74F;Каким способом поднять иммунитет;kakim-sposobom-podnyat-immunitet;HCn8UhPyRZg;;;;;;;;;
E0914A54-8B6F-5CC2-BE72-2CEF4B065E80;Как сохранить полезные свойства алоэ;kak-sohranit-poleznye-svoystva-aloe;;;;;;;;;;
753D62DC-8C03-1969-7E08-329C79CE386F;Какими народными средствами можно нормализовать давление;kakimi-narodnymi-sredstvami-mozhno-normalizovat-davlenie;bw-SV9RdQGw;;;;;;;;;
15EBEAD4-9485-6315-83CE-185684BDF50F;Как лечить больную печень;kak-lechit-bolnuyu-pechen;9AGU6Owhf_o;;;;;;;;;
B31BB4E2-BA7E-BA7B-1F42-AF678A4B058B;Какие травы содержат фитоэстрогены;kakie-travy-soderzhat-fitoestrogeny;;;;;;;;;;
FEEF5BBE-4EFB-9925-A600-EFE999121875;Как лечить варикоз народными средствами;kak-lechit-varikoz-narodnymi-sredstvami;5rWqIX5dEb8;;;;;;;;;
7C772A68-0778-4BBC-995D-26F2816AAE44;Как лечить грибок ногтей народными методами;kak-lechit-gribok-nogtey-narodnymi-metodami;;;;;;;;;;
08273924-4155-0960-FAD8-C863E540A302;Как сделать мазь из чистотела от мозолей и бородавок;kak-sdelat-maz-iz-chistotela-ot-mozoley-i-borodavok;;;;;;;;;;
F6519328-59CB-6372-A6D6-FB1138B6D100;Как принимать настойку женьшеня;kak-prinimat-nastoyku-zhenshenya;dALYOQjZy80;;;;;;;;;
DAF2A0B6-AFAF-A5E9-F8CF-A6A488E62F59;Какие камни полезны для женского здоровья;kakie-kamni-polezny-dlya-zhenskogo-zdorovya;ebdxg7di0MM;;;;;;;;;
901894A9-B553-8D45-54F9-920B68BDB17F;Камфорное масло: польза, вред, способы применения;kamfornoe-maslo-polza-vred-sposoby-primeneniya-;;;;;;;;;;
12BBF79E-4E82-B4B2-0108-8EDAFB3210F2;Как устранить ушиб локтевого сустава;kak-ustranit-ushib-loktevogo-sustava;0PDfT0rwtHA;;;;;;;;;
1D4E0EEA-0EB9-055D-F9F8-38B28515119C;Как лечить локтевой бурсит;kak-lechit-loktevoy-bursit;ep5t9uUrbxI;;;;;;;;;
C0FA0643-093A-9C5B-546C-B75DD0DB38C3;Как помочь сердцу быть здоровым;kak-pomoch-serdcu-byt-zdorovym;fXgUh4Gng_s;;;;;;;;;
13B963D6-0630-5723-FDDF-99275087FC11;Как арбуз нормализует давление;kak-arbuz-normalizuet-davlenie;;;;;;;;;;
847652FE-FF8B-001B-CF84-7C19BDDE0103;Как лечить народными средствами сосуды;kak-lechit-narodnymi-sredstvami-sosudy;;;;;;;;;;
A070BF67-9D4D-34CB-D228-51865CCDD05F;Как оздоровить сосуды при атеросклерозе;kak-ozdorovit-sosudy-pri-ateroskleroze;tQP0fE5AWtQ;;;;;;;;;
4CBED732-345C-21CA-BE1E-BD7AD0DCCF09;Как лечить шпору народными средствами;kak-lechit-shporu-narodnymi-sredstvami;a_MQoDZv5Sk;;;;;;;;;
3B467886-C064-8511-5D2D-74D35103F510;Как лечить мокрый кашель народными средствами;kak-lechit-mokryy-kashel-narodnymi-sredstvami;jysRrbhce4o;;;;;;;;;
67F73C8B-55A7-237B-3F0B-ED6003AE6A49;Помогает ли гомеопатия наступлению беременности;pomogaet-li-gomeopatiya-nastupleniyu-beremennosti;;;;;;;;;;
A3B42CA2-7AF6-1D0B-3070-D2286EFA9099;Косточки граната для здоровья;kostochki-granata-dlya-zdorovya;;;;;;;;;;
4D7A658C-C314-A359-7995-9FD4C16D7CBB;Как снизить аппетит с помощью гомеопатии;kak-snizit-appetit-s-pomoschyu-gomeopatii;yml1KLHqH44;;;;;;;;;
EB274343-CC02-1A30-5808-A0D66BF3621D;Гомеопатия - реальная помощь или антинаучный бред;gomeopatiya---realnaya-pomosch-ili-antinauchnyy-bred;;;;;;;;;;
918DFCDA-26D0-72F3-6FB8-5ADFCE2AF23B;Как выглядит зверобой;kak-vyglyadit-zveroboy;;;;;;;;;;
8EF45EBE-CD25-263C-C1E8-671C36CE2267;Как устроена аура человека;kak-ustroena-aura-cheloveka;;;;;;;;;;
CFCD0C43-0C08-3ABC-D5B4-F9A8BB0D5C4A;Как снять зубную боль народными средствами;kak-snyat-zubnuyu-bol-narodnymi-sredstvami;bdjWOxtec-s;;;;;;;;;
D7AE2EC3-EED4-7CBE-5E65-9C1940868DD3;Мягкие успокаивающие на травах;myagkie-uspokaivayuschie-na-travah;;;;;;;;;;
8F2D1B29-C3A9-7666-E685-87FE26236969;Семена укропа как мочегонное;semena-ukropa-kak-mochegonnoe;;;;;;;;;;
BA9B7352-C913-0E08-DBEE-E5CCE7D6A3D4;Как укрепить зубы в домашних условиях;kak-ukrepit-zuby-v-domashnih-usloviyah;Eb-U9qAOatQ;;;;;;;;;
5E366E63-7E85-D3C9-F8DB-2B5372DBEB89;Как увеличить член в домашних условиях;kak-uvelichit-chlen-v-domashnih-usloviyah;;;;;;;;;;
81350BA6-F54B-9B2D-BDD3-259B75BFE904;Как лечить растяжения и вывихи;kak-lechit-rastyazheniya-i-vyvihi;rf4zJ7-zHU8;;;;;;;;;
D8ED2A92-5CCB-DC68-861E-5FE1157B814D;Возможно ли увеличить грудь с помощью гипноза;vozmozhno-li-uvelichit-grud-s-pomoschyu-gipnoza;iLrPXAncK9o;;;;;;;;;
87E42756-81CB-5A91-3230-AAB6359BBB46;Как не обращать внимания на боль;kak-ne-obrashchat-vnimaniya-na-bol;;;;;;;;;;
41B3D138-3A70-4C94-403F-5B4CA75B2914;Как улучшить обмен веществ травами;kak-uluchshit-obmen-veschestv-travami;jtzM9YzqYgE;;;;;;;;;
709E8E81-0B8B-B151-F16D-4E4E77519A1F;Как употреблять алоэ;kak-upotreblyat-aloe;;;;;;;;;;
8C72BA79-5EFD-5636-024D-745920C4D3B9;Как приготовить банановый сироп от кашля;kak-prigotovit-bananovyy-sirop-ot-kashlya;CHVbkb6W5JA;;;;;;;;;
4B22612C-F338-4CC2-ABD4-EEA4149BE039;Как лечить отит народными способами;kak-lechit-otit-narodnymi-sposobami;;;;;;;;;;
2C06326B-3E53-0B92-D733-C9B3A6E04EB9;Как лечить венозный отток;kak-lechit-venoznyy-ottok;RUXUJRPhDFY;;;;;;;;;
36CAED28-856B-D138-D7CA-75917540930F;Как лечить дерматит народными средствами;kak-lechit-dermatit-narodnymi-sredstvami;33JrJUji59s;;;;;;;;;
FB646EA6-8589-A382-7806-2A03005C7A60;Как пить соленую воду для чистки организма;kak-pit-solenuyu-vodu-dlya-chistki-organizma;;;;;;;;;;
6805EFDD-0312-1474-CDC3-271779966330;Применение сосновых шишек в народной медицине;primenenie-sosnovyh-shishek-v-narodnoy-medicine;;;;;;;;;;
A7B18B27-9458-8765-9881-35487C68B942;Витилиго или белые пятна на коже - как убрать;vitiligo-ili-belye-pyatna-na-kozhe---kak-ubrat;;;;;;;;;;
A1375388-13DE-C9A4-321D-44E31EA2231F;Что такое нетрадиционная медицина;chto-takoe-netradicionnaya-medicina;;;;;;;;;;
D9079B42-5EDC-49C2-575E-BEB09A0D0D19;Как очистить организм активированным углём;kak-ochistit-organizm-aktivirovannym-uglyom;;;;;;;;;;
041B2F12-BCB4-73C1-D929-5D57A13FE1D8;Топ-10 лучших ароматических масел для улучшения работоспособности;top-10-luchshih-aromaticheskih-masel-dlya-uluchsheniya-rabotosposobnosti;;;;;;;;;;
C5EC03D6-5F2B-DEB6-8AAF-14AA1D815ABD;Как принимать пижму;kak-prinimat-pizhmu;8qEiDD-yiFM;;;;;;;;;
8190896C-E564-329D-295C-A336D4A0E94F;Какие травы снижают аппетит;kakie-travy-snizhayut-appetit;x0kgeOtKtRg;;;;;;;;;
7C504F85-A3A4-B9E0-7D8B-3932BE312525;Как лечить парапрактит;kak-lechit-parapraktit;;;;;;;;;;
D38F3ECE-AE31-352E-8A9F-AB2D4CD74A21;Ароматерапия при депрессии;aromaterapiya-pri-depressii;Dvagei8JqPs;;;;;;;;;
1226E4EC-8A3D-B341-9411-DAC13DC46125;Как во время беременности лечить горло;kak-vo-vremya-beremennosti-lechit-gorlo;;;;;;;;;;
C363B51B-CDB0-C837-2F89-0FCCAB33A6F1;Как лечить грыжу народными средствами;kak-lechit-gryzhu-narodnymi-sredstvami;a1Lp_AkaqKI;;;;;;;;;
CC32DBF5-6A13-8F74-5CA5-B45EA4942C70;Рецепты народной медицины: марганцовка от прыщей;recepty-narodnoy-mediciny-margancovka-ot-pryschey;;;;;;;;;;
A4CF2715-2A99-20A9-83C9-6248FB43ED90;Пить воду при волнении: как это работает;pit-vodu-pri-volnenii-kak-eto-rabotaet;;;;;;;;;;
BAA7A3F6-2520-516F-B259-FAF3E7083B94;Как лечить макулодистрофию;kak-lechit-makulodistrofiyu;1RGOWXK-wKo;;;;;;;;;
3452FCCC-C26C-AADF-0F21-67AAD7BDD2C8;Как закалить тело;kak-zakalit-telo;;;;;;;;;;
81FC457D-C945-6F31-D7EF-857D4DC80C6F;Как перестать икать: три необычных способа;kak-perestat-ikat-tri-neobychnyh-sposoba;9nh_MUUFg88;;;;;;;;;
725FE3E7-80C8-5E83-C905-3B4DD32435FF;Для чего делают женское обрезание;dlya-chego-delayut-zhenskoe-obrezanie;MJeQxbGC3sw;;;;;;;;;
72F50DDC-589F-6808-7C9E-48CF8E8D9658;Какие народные средства помогают подготовиться к беременности;kakie-narodnye-sredstva-pomogayut-podgotovitsya-k-beremennosti;;;;;;;;;;
CAA6F1F9-E1D8-42B1-2F9C-AA64735D1DCE;Как очистить организм рисом;kak-ochistit-organizm-risom;jkI7pPN890o;;;;;;;;;
8C001BA1-5799-469B-B95C-827E1004AB18;Как собака лечит человека?;kak-sobaka-lechit-cheloveka;QR6Eeb2-xfM;;;;;;;;;
5CF2F076-F4E0-AB45-70C3-753AF7293848;Аутофагия: как реально очистить свое тело;autofagiya-kak-realno-ochistit-svoe-telo;;;;;;;;;;
253B054A-7DDF-6501-258B-6109B0A6DB63;Как лечить язву народными средствами;kak-lechit-yazvu-narodnymi-sredstvami;YZQpbHistZk;;;;;;;;;
D9B01D41-9AE7-A91D-C06A-66756CFB45F2;Как лечить язвочки на языке;kak-lechit-yazvochki-na-yazyke;ZVC4WlaTzeA;;;;;;;;;
EA24BE83-BA26-D2B2-0F7C-5DBC0AD817A9;Как пить шалфей и боровую матку;kak-pit-shalfey-i-borovuyu-matku;qDtQ37Ga7BM;;;;;;;;;
4B61EA4D-2AD2-2839-2B85-B12C68C2629B;Целебные свойства алоэ;celebnye-svoystva-aloe;N39kNeCiLpQ;;;;;;;;;
24FC09D9-771A-D774-9E25-A7FBC8EA0363;Чем полезны семена крапивы;chem-polezny-semena-krapivy;;;;;;;;;;
1760D1FC-4F1A-590F-AB27-4759E74F7A5D;Как укрепить здоровье летом;kak-ukrepit-zdorove-letom;;;;;;;;;;
4E4B2F95-43BC-2885-D52F-CB80D29F56F3;Расторопша: лечебные свойства семян и способ применения;rastoropsha-lechebnye-svoystva-semyan-i-sposob-primeneniya-;;;;;;;;;;
7F155F9F-8E70-D2FA-1EDE-240A9ACED2EE;Как лечить корни волос;kak-lechit-korni-volos;6L2lFYQ5DnU;;;;;;;;;
89AF67FC-05B5-DCB1-FD7E-393ECFCD31E6;Комплекс упражнений для спины - долой боль в пояснице;kompleks-uprazhneniy-dlya-spiny---doloy-bol-v-poyasnice;;;;;;;;;;
359F6D38-EBAE-A2E8-92B8-ECDB40388B56;Применение ромашки аптечной;primenenie-romashki-aptechnoy;rQ2ae7XhMmU;;;;;;;;;
4325D6F7-F1A5-3ED8-DDD2-5975F96D31F7;Как избавиться от насморка в сжатые сроки;kak-izbavitsya-ot-nasmorka-v-szhatye-sroki;8GPmFewbLps;;;;;;;;;
397535DC-280E-B590-D845-C7D9227B88EB;Народное лечение аденомы простаты;narodnoe-lechenie-adenomy-prostaty;;;;;;;;;;
7BAFB0AB-4609-DF04-1925-E716E2CD250D;Как лечить невроз сердца;kak-lechit-nevroz-serdca;x7goR0ASYcE;;;;;;;;;
AA36DAEF-7B73-C8EB-2DD8-19C737F43FEF;Лечение пищевой содой;lechenie-pischevoy-sodoy;;;;;;;;;;
D4E3B8B9-336C-107A-E887-89093170078C;Домашние конфеты с эффектом слабительного средства;domashnie-konfety-s-effektom-slabitelnogo-sredstva;;;;;;;;;;
5163C584-6140-C559-6EA2-CDC4B2D219EE;Как лечить эпилепсию народными средствами;kak-lechit-epilepsiyu-narodnymi-sredstvami-;;;;;;;;;;
BDDCD5BF-2895-D57F-1F98-A0DF5797EB7F;Если болит голова;esli-bolit-golova;;;;;;;;;;
F32518C4-1F40-B56E-5F32-431220C95BB1;Как быстро избавиться от простуды;kak-bystro-izbavitsya-ot-prostudy;9s9GHcSfo58;;;;;;;;;
EFA0F8A4-CD23-2A92-4C24-7AE46D145CF4;Как освежить дыхание после употребления чеснока;kak-osvezhit-dyhanie-posle-upotrebleniya-chesnoka;;;;;;;;;;
8780DD9F-11B0-4F87-6BA9-B9AE8FFB053A;Как вылечить полипы в матке народными средствами;kak-vylechit-polipy-v-matke-narodnymi-sredstvami;;;;;;;;;;
66503F5A-D596-5AB2-9128-1C429D2C2595;Как вылечить шип;kak-vylechit-ship;ahk_L3Q242c;;;;;;;;;
259E0927-C46C-83BE-EC26-612F6B2AFBB6;Как успокоить нервы с помощью эфирных масел;kak-uspokoit-nervy-s-pomoschyu-efirnyh-masel;eFsJRxk1n-U;;;;;;;;;
22EFB4E3-1E65-7006-3DC0-FCF15855BCC0;Эликсиры молодости и долголетия;eliksiry-molodosti-i-dolgoletiya;;;;;;;;;;
76EE8622-83E3-3944-C5A9-AC3696F48015;Как ромашка действует на организм;kak-romashka-deystvuet-na-organizm;;;;;;;;;;
1EDF2C6C-B9D9-9611-9D16-70741F5BC2BE;Лечение импотенции в домашних условиях народными средствами;lechenie-impotencii-v-domashnih-usloviyah-narodnymi-sredstvami;;;;;;;;;;
7C72177F-37A2-45BB-978E-11CEE81E272D;В чем заключается волшебный настрой на похудение Сытина;v-chem-zaklyuchaetsya-volshebnyy-nastroy-na-pohudenie-sytina-;;;;;;;;;;
481B28F6-4BC3-CF76-900A-DC70258EF38D;Как избавиться от головной боли без помощи таблеток?;kak-izbavitsya-ot-golovnoy-boli-bez-pomoschi-tabletok;;;;;;;;;;
137725E7-648A-84D1-2341-A4AC6DB1AE96;Как промыть почки;kak-promyt-pochki;;;;;;;;;;
75EF5A60-C5FF-43EE-93F0-D53F3EE20B28;Быстрое снятие боли в суставах, в пояснице и при остеохондрозе;bystroe-snyatie-boli-v-sustavah-v-poyasnice-i-pri-osteohondroze;U9za5o7iICA;;;;;;;;;
5EF3C21A-A41D-47EB-B30A-7FB137900393;Как снять тупую боль в пояснице;kak-snyat-tupuyu-bol-v-poyasnice;;;;;;;;;;
A27944B6-B26F-6EB4-B613-7119A8055657;Как лечить чесотку народными средствами;kak-lechit-chesotku-narodnymi-sredstvami;;;;;;;;;;
A88438E3-673A-C495-B6E2-4D4B03D8EC17;Как вылечить чесотку в домашних условиях;kak-vylechit-chesotku-v-domashnih-usloviyah;6seAoFTpkk4;;;;;;;;;
8B559832-E123-1137-4BC2-223B50F1E69D;Как уменьшить зубную боль;kak-umenshit-zubnuyu-bol;xsu27tL-AsU;;;;;;;;;
98BCB001-26AD-8B01-1F54-5328E163D723;Лечение повышенного давления народными средствами;lechenie-povyshennogo-davleniya-narodnymi-sredstvami;OBX7-3IcyLc;;;;;;;;;
AA6DC3B4-F163-CDA1-B977-2ED9EFD4A978;Как победить вегетососудистую дистонию;kak-pobedit-vegetososudistuyu-distoniyu;mo4y6rllOA4;;;;;;;;;
9173A33E-590A-B259-FF46-3EA66E3F2DD9;Как лечить нос народными средствами;kak-lechit-nos-narodnymi-sredstvami;cY_bbTZ8CpU;;;;;;;;;
08C931B1-5FBC-EEDC-F80E-3A8499696762;Как ускорить наступление месячных;kak-uskorit-nastuplenie-mesyachnyh;;;;;;;;;;
A7799C0D-6D6B-39C9-278A-8238BFE87C93;Как очистить организм народными средствами;kak-ochistit-organizm-narodnymi-sredstvami;XcKCU1IQJVU;;;;;;;;;
6C2B0376-22D0-6CE9-EB6E-E3E2BF5534F0;Как вернуть зрение с помощью упражнений;kak-vernut-zrenie-s-pomoschyu-uprazhneniy;;;;;;;;;;
3AA05096-56E7-5A08-5AF0-9F57218E5C78;Как уменьшить зубную боль народными средствами;kak-umenshit-zubnuyu-bol-narodnymi-sredstvami;s8mGZGu3Dds;;;;;;;;;
F81286DA-F4D7-B731-43AB-CD1950100009;Народные средства от потливости ног;narodnye-sredstva-ot-potlivosti-nog;;;;;;;;;;
84B90721-DED1-9FDA-56AE-517235F353C8;Как лечить сухой кашель;kak-lechit-suhoy-kashel;fgvdl64XTkI;;;;;;;;;
B8EE5E28-3100-9CB5-F6D6-5DC00546FD70;Для чего нужна молочная сыворотка;dlya-chego-nuzhna-molochnaya-syvorotka;;;;;;;;;;
BED65EA0-EABB-9928-31E5-44901EDFFD4F;Лечение аденомиоза матки народными средствами;lechenie-adenomioza-matki-narodnymi-sredstvami;rLudSXgQeJo;;;;;;;;;
05199B1E-902C-1609-EE7D-23F52B0A9505;Отвар лаврового листа: показания к применению;otvar-lavrovogo-lista-pokazaniya-k-primeneniyu;doa_OCKitlI;;;;;;;;;
BE476FAA-0886-3CAA-835D-B0BDE6F2E338;Как вылечить простатит у мужчин народными средствами в домашних условиях;kak-vylechit-prostatit-u-muzhchin-narodnymi-sredstvami-v-domashnih-usloviyah;;;;;;;;;;
48F0D989-9E50-1D44-F80C-75400A4776F9;Чем полезен жидкий хлорофилл;chem-polezen-zhidkiy-hlorofill;;;;;;;;;;
1D493AD7-535C-8BE2-9E7F-BE2E4443CF4D;Какие болезни лечат корой дуба;kakie-bolezni-lechat-koroy-duba;;;;;;;;;;
72B43DBA-E43C-C906-1A84-FD5DC692780D;Как избавить малыша от коликов;kak-izbavit-malysha-ot-kolikov;;;;;;;;;;
FA6143FD-C59C-7C39-197A-46C7C85C9E40;Как избавиться от прыщей дома?;kak-izbavitsya-ot-pryschey-doma;;;;;;;;;;
0C655842-9F1A-94C4-ED65-0F4D2F9C6B76;Какие бывают природные энергетики;kakie-byvayut-prirodnye-energetiki;W0JPtf-Ej7Q;;;;;;;;;
D8D3A9A8-3634-C46D-7BA1-9808F81D2D46;Что нужно знать о цикории;chto-nuzhno-znat-o-cikorii;DveWLdG8Sek;;;;;;;;;
4F8E80FB-A78C-D174-2E1B-386FA2DBD91F;Как применять облепиху для здоровья;kak-primenyat-oblepihu-dlya-zdorovya;;;;;;;;;;
0D1DABC4-06BC-91C7-9462-8EED4D2CE473;Как избавиться от педикулеза народными средствами;kak-izbavitsya-ot-pedikuleza-narodnymi-sredstvami;;;;;;;;;;
362E555C-7092-120E-1A38-93A5BAAAAF57;Как бороться с остеохондрозом народными методами;kak-borotsya-s-osteohondrozom-narodnymi-metodami;Dv_rtSDSqD0;;;;;;;;;
D018D4C8-3B8E-CC4C-8762-B1B5D0AB674E;Как использовать чемеричную воду;kak-ispolzovat-chemerichnuyu-vodu;;;;;;;;;;
4A2241EC-7776-987D-AF86-E2C05617CB29;Как пить шлемник байкальский;kak-pit-shlemnik-baykalskiy;hruyYrmBku4;;;;;;;;;
A576EDDE-3E1F-01E9-FA8F-35AD69ED0D15;Как искупаться в проруби;kak-iskupatsya-v-prorubi;;;;;;;;;;
79FA74C5-D360-F59A-DB4D-1FFD3131BC58;Как применяется кора дуба для зубов;kak-primenyaetsya-kora-duba-dlya-zubov-;;;;;;;;;;
32401BBF-BB35-7D7C-B0E7-F7E4EB6A620E;Боровая матка: лечебные свойства, способ применения, противопоказания;borovaya-matka-lechebnye-svoystva-sposob-primeneniya-protivopokazaniya;hqzNjBF1B8Q;;;;;;;;;
57D79297-C736-5B2D-48E7-44DB10A96874;Касторовое масло – слабительное или уникальное косметическое средство;kastorovoe-maslo---slabitelnoe-ili-unikalnoe-kosmeticheskoe-sredstvo;;;;;;;;;;
900AA1AB-7F00-92A0-CFCB-AF2F17D9E86A;Как проводить очищения кишечника сенной;kak-provodit-ochischeniya-kishechnika-sennoy;K2xQyXmHJSQ;;;;;;;;;
EE94A8A1-DCDC-B439-F978-0E65AD1A4368;Какая музыка лечит сердце;kakaya-muzyka-lechit-serdce-;;;;;;;;;;
611F7D19-E057-DCCC-2B77-635E14F40263;Польза корня лопуха;polza-kornya-lopuha;1gT919U01_0;;;;;;;;;
A7EA35B0-63AB-E073-0B99-B4C1E4476635;Как использовать чагу;kak-ispolzovat-chagu;czXP0-RshNk;;;;;;;;;
49A415D4-DEDE-5090-1F6B-17F3BA8DDC4B;Как снять тонус матки с помощью народных средств;kak-snyat-tonus-matki-s-pomoschyu-narodnyh-sredstv;;;;;;;;;;
E99545C2-F346-51B1-4C91-0AA7ED73EBA9;Что делать, если кровоточат десны;chto-delat-esli-krovotochat-desny;TwOFFQgO5CI;;;;;;;;;
A1906F79-5372-84B3-4B34-F0FF6F27C770;Как лечить диабет народными средствами в 2018 году;kak-lechit-diabet-narodnymi-sredstvami;;;;;;;;;;
EF82B814-0901-5613-8D95-5F3AA489F0A1;Что делать, если воспалились дёсны;chto-delat-esli-vospalilis-dyosny;h9o0vGbjzrw;;;;;;;;;
D28BAB44-57D2-D23E-DC08-C3DE9B5B5E23;Как ускорить наступление беременности народными средствами;kak-uskorit-nastuplenie-beremennosti-narodnymi-sredstvami;;;;;;;;;;
7B1E2DFF-7201-20C3-4772-782F87A1BD52;Как поднять иммунитет ребенку народными средствами;kak-podnyat-immunitet-rebenku-narodnymi-sredstvami;;;;;;;;;;
FD3045E5-B6AF-3FD2-C05D-79D7D7A44E80;Красная щетка: показания и противопоказания;krasnaya-schetka-pokazaniya-i--protivopokazaniya-;;;;;;;;;;
B0B9E230-2D5E-3715-5F17-46D50425BF12;Какие болезни можно лечить прополисом;kakie-bolezni-mozhno-lechit-propolisom;CQOi6TD3-JI;;;;;;;;;
44DA028D-E302-C9D5-0CEC-269230BCC8C8;Свойства и применение лаванды;svoystva-i-primenenie-lavandy;;;;;;;;;;
E97C53D9-793D-3767-F530-FE8217546432;Подручные способы заживления резаных ран;podruchnye-sposoby-zazhivleniya-rezanyh-ran;;;;;;;;;;
0891AB93-9124-FE99-2225-8E209AFDDFC6;Что нужно сделать, если подавился?;chto-nuzhno-sdelat-esli-podavilsya;;;;;;;;;;
8E1EF770-E23B-DCF0-BACC-D00904578D7D;Топинамбур: лечебные свойства;topinambur-lechebnye-svoystva-;;;;;;;;;;
8B51531A-7CA3-0649-776C-8BA7DA348533;ТОП-10 травяных чаев для похудения;top-10-travyanyh-chaev-dlya-pohudeniya;k9nM9lPX7fg;;;;;;;;;
